order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
JD1510,JD,0.0,鸡蛋1510,0.08,2015-10-21,Future,jd1510,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,农产品,2015-10-21,null,2015-10-22,2015-10-26
JD1511,JD,0.0,鸡蛋1511,0.08,2015-11-13,Future,jd1511,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,农产品,2015-11-13,null,2015-11-16,2015-11-18
JD1512,JD,0.0,鸡蛋1512,0.08,2015-12-14,Future,jd1512,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,农产品,2015-12-14,null,2015-12-15,2015-12-17
JD88,JD,0.0,鸡蛋主力连续,0.06999999999999999,0000-00-00,Future,JD2506,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
JD888,JD,0.0,鸡蛋主力连续价差平滑,0.06999999999999999,0000-00-00,Future,JD2506,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
JD889,JD,0.0,鸡蛋主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,JD2506,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
JD88A2,JD,0.0,鸡蛋次主力连续,0.06999999999999999,0000-00-00,Future,JD2508,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
JD99,JD,0.0,鸡蛋指数连续,0.06999999999999999,0000-00-00,Future,jd2206,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
JM1501,JM,0.0,焦煤1501,0.07,2015-01-16,Future,jm1501,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,焦煤钢矿,2015-01-16,null,2015-01-19,2015-01-21
JM1502,JM,0.0,焦煤1502,0.07,2015-02-13,Future,jm1502,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,焦煤钢矿,2015-02-13,null,2015-02-16,2015-02-25
JM1503,JM,0.0,焦煤1503,0.07,2015-03-13,Future,jm1503,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,焦煤钢矿,2015-03-13,null,2015-03-16,2015-03-18
JM1504,JM,0.0,焦煤1504,0.07,2015-04-15,Future,jm1504,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-20
JM1505,JM,0.0,焦煤1505,0.07,2015-05-15,Future,jm1505,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-20
JM1506,JM,0.0,焦煤1506,0.07,2015-06-12,Future,jm1506,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-12,null,2015-06-15,2015-06-17
JM1507,JM,0.0,焦煤1507,0.07,2015-07-14,Future,jm1507,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,焦煤钢矿,2015-07-14,null,2015-07-15,2015-07-17
JM1508,JM,0.0,焦煤1508,0.07,2015-08-14,Future,jm1508,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,焦煤钢矿,2015-08-14,null,2015-08-17,2015-08-19
JM1509,JM,0.0,焦煤1509,0.07,2015-09-16,Future,jm1509,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-16,null,2015-09-17,2015-09-21
JM1510,JM,0.0,焦煤1510,0.07,2015-10-21,Future,jm1510,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,焦煤钢矿,2015-10-21,null,2015-10-22,2015-10-26
JM1511,JM,0.0,焦煤1511,0.07,2015-11-13,Future,jm1511,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,焦煤钢矿,2015-11-13,null,2015-11-16,2015-11-18
JM1512,JM,0.0,焦煤1512,0.07,2015-12-14,Future,jm1512,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,焦煤钢矿,2015-12-14,null,2015-12-15,2015-12-17
JM88,JM,0.0,焦煤主力连续,0.12,0000-00-00,Future,JM2505,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
JM888,JM,0.0,焦煤主力连续价差平滑,0.12,0000-00-00,Future,JM2505,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
JM889,JM,0.0,焦煤主力连续价差平滑（后复权）,0.12,0000-00-00,Future,JM2505,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
JM88A2,JM,0.0,焦煤次主力连续,0.12,0000-00-00,Future,JM2509,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
JM99,JM,0.0,焦煤指数连续,0.12,0000-00-00,Future,jm2208,DCE,Commodity,60.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
JR1501,JR,0.0,粳稻谷1501,0.05,2015-01-16,Future,JR501,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,谷物,2015-01-16,null,2015-01-19,2015-01-20
JR1503,JR,0.0,粳稻谷1503,0.05,2015-03-13,Future,JR503,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,谷物,2015-03-13,null,2015-03-16,2015-03-17
JR1505,JR,0.0,粳稻谷1505,0.05,2015-05-15,Future,JR505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,谷物,2015-05-15,null,2015-05-18,2015-05-19
JR1507,JR,0.0,粳稻谷1507,0.05,2015-07-14,Future,JR507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,谷物,2015-07-14,null,2015-07-15,2015-07-16
JR1509,JR,0.0,粳稻谷1509,0.05,2015-09-16,Future,JR509,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,谷物,2015-09-16,null,2015-09-17,2015-09-18
JR1511,JR,0.0,粳稻谷1511,0.05,2015-11-13,Future,JR511,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,谷物,2015-11-13,null,2015-11-16,2015-11-17
JR88,JR,0.0,粳稻主力连续,0.15,0000-00-00,Future,JR2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
JR888,JR,0.0,粳稻主力连续价差平滑,0.15,0000-00-00,Future,JR2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
JR889,JR,0.0,粳稻主力连续价差平滑（后复权）,0.15,0000-00-00,Future,JR2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
JR88A2,JR,0.0,粳稻次主力连续,0.15,0000-00-00,Future,JR2507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
JR99,JR,0.0,粳稻指数连续,0.15,0000-00-00,Future,JR205,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
L1501,L,0.0,聚乙烯1501,0.05,2015-01-16,Future,l1501,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,化工,2015-01-16,null,2015-01-19,2015-01-21
L1502,L,0.0,聚乙烯1502,0.05,2015-02-13,Future,l1502,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,化工,2015-02-13,null,2015-02-16,2015-02-25
L1503,L,0.0,聚乙烯1503,0.05,2015-03-13,Future,l1503,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,化工,2015-03-13,null,2015-03-16,2015-03-18
L1504,L,0.0,聚乙烯1504,0.05,2015-04-15,Future,l1504,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,化工,2015-04-15,null,2015-04-16,2015-04-20
L1505,L,0.0,聚乙烯1505,0.05,2015-05-15,Future,l1505,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,化工,2015-05-15,null,2015-05-18,2015-05-20
L1506,L,0.0,聚乙烯1506,0.05,2015-06-12,Future,l1506,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,化工,2015-06-12,null,2015-06-15,2015-06-17
L1507,L,0.0,聚乙烯1507,0.05,2015-07-14,Future,l1507,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,化工,2015-07-14,null,2015-07-15,2015-07-17
L1508,L,0.0,聚乙烯1508,0.05,2015-08-14,Future,l1508,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,化工,2015-08-14,null,2015-08-17,2015-08-19
L1509,L,0.0,聚乙烯1509,0.05,2015-09-16,Future,l1509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,化工,2015-09-16,null,2015-09-17,2015-09-21
L1510,L,0.0,聚乙烯1510,0.05,2015-10-21,Future,l1510,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,化工,2015-10-21,null,2015-10-22,2015-10-26
L1511,L,0.0,聚乙烯1511,0.05,2015-11-13,Future,l1511,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,化工,2015-11-13,null,2015-11-16,2015-11-18
L1512,L,0.0,聚乙烯1512,0.06,2015-12-14,Future,l1512,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,化工,2015-12-14,null,2015-12-15,2015-12-17
L88,L,0.0,聚乙烯主力连续,0.06999999999999999,0000-00-00,Future,L2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
L888,L,0.0,聚乙烯主力连续价差平滑,0.06999999999999999,0000-00-00,Future,L2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
L889,L,0.0,聚乙烯主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,L2509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
L88A2,L,0.0,聚乙烯次主力连续,0.06999999999999999,0000-00-00,Future,L2601,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
L99,L,0.0,聚乙烯指数连续,0.06999999999999999,0000-00-00,Future,l2208,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
LC88,LC,0.0,碳酸锂主力连续,0.1,0000-00-00,Future,LC2505,GFEX,Commodity,1.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
LC888,LC,0.0,碳酸锂主力连续价差平滑,0.1,0000-00-00,Future,LC2505,GFEX,Commodity,1.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
LC889,LC,0.0,碳酸锂主力连续价差平滑（后复权）,0.1,0000-00-00,Future,LC2505,GFEX,Commodity,1.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
LC88A2,LC,0.0,碳酸锂次主力连续,0.1,0000-00-00,Future,LC2507,GFEX,Commodity,1.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
LC99,LC,0.0,碳酸锂指数连续,0.1,0000-00-00,Future,,GFEX,Commodity,1.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
LG88,LG,0.0,原木主力连续,0.08,0000-00-00,Future,LG2507,DCE,Commodity,90.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LG888,LG,0.0,原木主力连续价差平滑,0.08,0000-00-00,Future,LG2507,DCE,Commodity,90.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LG889,LG,0.0,原木主力连续价差平滑（后复权）,0.08,0000-00-00,Future,LG2507,DCE,Commodity,90.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LG88A2,LG,0.0,原木次主力连续,0.08,0000-00-00,Future,LG2509,DCE,Commodity,90.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LG99,LG,0.0,原木指数连续,0.08,0000-00-00,Future,,DCE,Commodity,90.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LH88,LH,0.0,生猪主力连续,0.08,0000-00-00,Future,LH2509,DCE,Commodity,16.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LH888,LH,0.0,生猪主力连续价差平滑,0.08,0000-00-00,Future,LH2509,DCE,Commodity,16.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LH889,LH,0.0,生猪主力连续价差平滑（后复权）,0.08,0000-00-00,Future,LH2509,DCE,Commodity,16.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LH88A2,LH,0.0,生猪次主力连续,0.08,0000-00-00,Future,LH2511,DCE,Commodity,16.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LH99,LH,0.0,生猪指数连续,0.08,0000-00-00,Future,lh2205,DCE,Commodity,16.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,农产品,0000-00-00,,0000-00-00,0000-00-00
LR1501,LR,0.0,晚籼稻1501,0.05,2015-01-16,Future,LR501,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-08,谷物,2015-01-16,null,2015-01-19,2015-01-20
LR1503,LR,0.0,晚籼稻1503,0.05,2015-03-13,Future,LR503,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-08,谷物,2015-03-13,null,2015-03-16,2015-03-17
LR1505,LR,0.0,晚籼稻1505,0.05,2015-05-15,Future,LR505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-08,谷物,2015-05-15,null,2015-05-18,2015-05-19
LR1507,LR,0.0,晚籼稻1507,0.05,2015-07-14,Future,LR507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,谷物,2015-07-14,null,2015-07-15,2015-07-16
LR1509,LR,0.0,晚籼稻1509,0.05,2015-09-16,Future,LR509,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,谷物,2015-09-16,null,2015-09-17,2015-09-18
LR1511,LR,0.0,晚籼稻1511,0.05,2015-11-13,Future,LR511,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,谷物,2015-11-13,null,2015-11-16,2015-11-17
LR88,LR,0.0,LR主力连续,0.15,0000-00-00,Future,LR2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
LR888,LR,0.0,LR主力连续价差平滑,0.15,0000-00-00,Future,LR2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
LR889,LR,0.0,LR主力连续价差平滑（后复权）,0.15,0000-00-00,Future,LR2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
LR88A2,LR,0.0,LR次主力连续,0.15,0000-00-00,Future,LR2507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
LR99,LR,0.0,LR指数连续,0.15,0000-00-00,Future,LR207,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
LU88,LU,0.0,lu主力连续,0.11000000000000001,0000-00-00,Future,LU2506,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
LU888,LU,0.0,lu主力连续价差平滑,0.11000000000000001,0000-00-00,Future,LU2506,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
LU889,LU,0.0,lu主力连续价差平滑（后复权）,0.11000000000000001,0000-00-00,Future,LU2506,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
LU88A2,LU,0.0,lu次主力连续,0.11000000000000001,0000-00-00,Future,LU2507,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
LU99,LU,0.0,lu指数连续,0.11000000000000001,0000-00-00,Future,lu2208,INE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
M1501,M,0.0,豆粕1501,0.05,2015-01-16,Future,m1501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,油脂,2015-01-16,null,2015-01-19,2015-01-21
M1503,M,0.0,豆粕1503,0.05,2015-03-13,Future,m1503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,油脂,2015-03-13,null,2015-03-16,2015-03-18
M1505,M,0.0,豆粕1505,0.05,2015-05-15,Future,m1505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,油脂,2015-05-15,null,2015-05-18,2015-05-20
M1507,M,0.0,豆粕1507,0.05,2015-07-14,Future,m1507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-17
M1508,M,0.0,豆粕1508,0.05,2015-08-14,Future,m1508,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,油脂,2015-08-14,null,2015-08-17,2015-08-19
M1509,M,0.0,豆粕1509,0.05,2015-09-16,Future,m1509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-21
M1511,M,0.0,豆粕1511,0.05,2015-11-13,Future,m1511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-18
M1512,M,0.0,豆粕1512,0.05,2015-12-14,Future,m1512,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,油脂,2015-12-14,null,2015-12-15,2015-12-17
M88,M,0.0,豆粕主力连续,0.06999999999999999,0000-00-00,Future,M2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
M888,M,0.0,豆粕主力连续价差平滑,0.06999999999999999,0000-00-00,Future,M2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
M889,M,0.0,豆粕主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,M2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
M88A2,M,0.0,豆粕次主力连续,0.06999999999999999,0000-00-00,Future,M2601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
M99,M,0.0,豆粕指数连续,0.06999999999999999,0000-00-00,Future,m2205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
MA1506,MA,0.0,甲醇1506,0.05,2015-06-12,Future,MA506,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,化工,2015-06-12,null,2015-06-15,2015-06-16
MA1507,MA,0.0,甲醇1507,0.05,2015-07-14,Future,MA507,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,化工,2015-07-14,null,2015-07-15,2015-07-16
MA1508,MA,0.0,甲醇1508,0.05,2015-08-14,Future,MA508,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,化工,2015-08-14,null,2015-08-17,2015-08-18
MA1509,MA,0.0,甲醇1509,0.05,2015-09-16,Future,MA509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,化工,2015-09-16,null,2015-09-17,2015-09-18
MA1510,MA,0.0,甲醇1510,0.05,2015-10-21,Future,MA510,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,化工,2015-10-21,null,2015-10-22,2015-10-23
MA1511,MA,0.0,甲醇1511,0.05,2015-11-13,Future,MA511,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,化工,2015-11-13,null,2015-11-16,2015-11-17
MA1512,MA,0.0,甲醇1512,0.05,2015-12-14,Future,MA512,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,化工,2015-12-14,null,2015-12-15,2015-12-16
MA88,MA,0.0,甲醇主力连续,0.08,0000-00-00,Future,MA2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
MA888,MA,0.0,甲醇主力连续价差平滑,0.08,0000-00-00,Future,MA2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
MA889,MA,0.0,甲醇主力连续价差平滑（后复权）,0.08,0000-00-00,Future,MA2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
MA88A2,MA,0.0,甲醇次主力连续,0.08,0000-00-00,Future,MA2601,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
MA99,MA,0.0,甲醇指数连续,0.08,0000-00-00,Future,MA208,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
ME1501,ME,0.0,甲醇1501,0.06,2015-01-16,Future,ME501,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,化工,2015-01-16,null,2015-01-19,2015-01-20
ME1502,ME,0.0,甲醇1502,0.06,2015-02-13,Future,ME502,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,化工,2015-02-13,null,2015-02-16,2015-02-17
ME1503,ME,0.0,甲醇1503,0.06,2015-03-13,Future,ME503,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,化工,2015-03-13,null,2015-03-16,2015-03-17
ME1504,ME,0.0,甲醇1504,0.06,2015-04-15,Future,ME504,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,化工,2015-04-15,null,2015-04-16,2015-04-17
ME1505,ME,0.0,甲醇1505,0.06,2015-05-15,Future,ME505,CZCE,Commodity,50.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,化工,2015-05-15,null,2015-05-18,2015-05-19
